chr	pos	strand	fly
chr2R	16516349	+	1
chr2R	16518372	-	1
chr2R	16518561	-	3
chr2R	16519809	+	1
chr2R	16520979	-	1
chr2R	16521011	+	1
chr2R	16521011	-	1
chr2R	16522316	-	3
chr2R	16522552	-	1
chr2R	16522835	-	2
chr2R	16522836	-	2
chr2R	16522837	-	2
chr2R	16522900	-	5
chr2R	16523175	-	1
chr2R	16523358	-	1
chr2R	16523370	-	1
chr2R	16523380	-	1
chr2R	16523561	-	2
chr2R	16524031	+	2
chr2R	16524301	+	2
chr2R	16524540	-	3
chr2R	16525079	+	2
chr2R	16525343	+	1
chr2R	16526148	-	2
chr2R	16526149	-	2
chr2R	16526150	-	1
chr2R	16526335	-	2
chr2R	16526400	-	3
chr2R	16526425	-	1
chr2R	16526769	-	1
chr2R	16526835	-	1
chr2R	16526882	-	1
chr2R	16526883	-	1
chr2R	16526923	-	4
chr2R	16527109	-	1
chr2R	16527144	-	3
chr2R	16527146	-	1
chr2R	16527170	-	5
chr2R	16527179	-	2
chr2R	16528178	-	1
chr2R	16528478	+	2
chr2R	16528481	+	610
chr2R	16528484	+	33
chr2R	16528736	+	4
chr2R	16528787	+	1
chr2R	16528856	+	1
chr2R	16528944	+	1
chr2R	16528995	+	1
chr2R	16528998	-	1
chr2R	16529030	+	1
chr2R	16529037	+	1
chr2R	16529185	+	1
chr2R	16529270	+	2
chr2R	16529425	+	1
chr2R	16530443	-	2
chr2R	16531053	+	2
chr2R	16532484	-	1
chr2R	16532825	+	1
chr2R	16533277	+	1
chr2R	16534104	-	1
chr2R	16534273	+	1
chr2R	16534441	+	1
chr2R	16535470	-	4
chr2R	16537363	+	3
chr2R	16538833	+	2
chr2R	16539521	+	2
chr2R	16542280	-	2
chr2R	16543956	+	1
chr2R	16548894	-	1
chr2R	16550081	-	1
chr2R	16550375	+	1
chr2R	16550531	+	3
chr2R	16550880	+	1
chr2R	16551823	-	3
chr2R	16551835	-	1
chr2R	16551907	-	1
chr2R	16551928	-	2
chr2R	16552055	-	1
chr2R	16552112	-	1
chr2R	16552289	-	1
chr2R	16552563	-	2
chr2R	16552564	-	4
chr2R	16552565	-	2
chr2R	16552577	-	1
chr2R	16552579	-	6
chr2R	16552804	+	2
chr2R	16552899	+	3
chr2R	16553099	-	8
chr2R	16553100	-	8
chr2R	16553301	-	1
chr2R	16553971	-	1
chr2R	16554456	-	1
chr2R	16554550	-	1
chr2R	16554732	-	1
chr2R	16556347	-	2
chr2R	16556368	-	2
chr2R	16556558	-	1
chr2R	16556582	-	3
chr2R	16556602	-	1
chr2R	16556670	-	1
chr2R	16556885	-	2
chr2R	16556948	-	1
chr2R	16557002	-	1
chr2R	16557370	+	1
chr2R	16557545	-	1
chr2R	16557632	-	2
chr2R	16557912	-	1
chr2R	16558406	-	1
chr2R	16558709	+	4
chr2R	16558727	+	5
chr2R	16558783	+	1
chr2R	16559924	+	3
chr2R	16560016	+	2
chr2R	16560019	+	4
chr2R	16561430	+	4
chr2R	16562280	+	2
chr2R	16562579	+	1
chr2R	16567203	-	3
chr2R	16568120	+	1
chr2R	16568321	+	1
chr2R	16569893	+	1
chr2R	16571579	+	1
chr2R	16571692	+	1
chr2R	16573480	+	1
chr2R	16577106	+	5
chr2R	16577117	-	1
chr2R	16577469	-	4
chr2R	16577598	+	1
chr2R	16577926	-	3
chr2R	16577943	-	1
chr2R	16578304	-	1
chr2R	16586734	-	1
chr2R	16590357	+	2
chr2R	16595132	+	2
chr2R	16596143	-	2
chr2R	16597169	+	1
chr2R	16598024	-	1
chr2R	16599080	-	2
chr2R	16601081	-	1
chr2R	16601522	-	1
chr2R	16602235	+	3
chr2R	16603633	+	1
chr2R	16606457	-	2
chr2R	16608265	+	6
chr2R	16609603	-	3
chr2R	16609657	-	2
chr2R	16610044	-	4
chr2R	16611409	-	1
chr2R	16616392	+	3
chr2R	16616423	+	2
chr2R	16617538	-	1
chr2R	16620513	+	2
chr2R	16621659	-	2
chr2R	16621718	-	2
chr2R	16622141	-	3
chr2R	16623774	+	2
chr2R	16626204	-	1
chr2R	16626434	-	2
chr2R	16629168	-	1
chr2R	16632314	-	1
chr2R	16632621	+	1
chr2R	16633763	-	1
chr2R	16634850	+	2
chr2R	16635458	-	1
chr2R	16636831	-	1
chr2R	16636977	+	1
chr2R	16641091	+	1
chr2R	16641550	+	2
chr2R	16646116	-	1
chr2R	16650262	+	1
chr2R	16655517	-	3
chr2R	16660063	-	1
chr2R	16660617	+	1
chr2R	16661061	-	2
chr2R	16661514	-	2
chr2R	16662208	-	2
chr2R	16662250	-	1
chr2R	16662393	+	1
chr2R	16663121	-	1
chr2R	16670409	+	2
chr2R	16670451	+	2
chr2R	16675869	-	2
chr2R	16676217	+	1
chr2R	16676736	-	2
chr2R	16676819	-	1
chr2R	16676821	-	1
chr2R	16677051	+	2
chr2R	16677184	+	1
chr2R	16683838	-	3
chr2R	16684293	+	1
chr2R	16686523	-	1
chr2R	16687191	-	2
chr2R	16687792	-	1
chr2R	16688690	-	2
chr2R	16691062	-	1
chr2R	16695515	-	1
chr2R	16695672	+	3
chr2R	16696714	+	1
chr2R	16698609	-	3
chr2R	16698764	+	2
chr2R	16699038	-	1
chr2R	16699207	-	3
chr2R	16706484	+	2
chr2R	16706998	+	2
chr2R	16708402	+	1
chr2R	16709205	+	1
chr2R	16709658	-	5
chr2R	16709700	-	1
chr2R	16709705	-	1
chr2R	16709766	-	3
chr2R	16709870	-	1
chr2R	16709892	-	1
chr2R	16709950	-	6
chr2R	16710053	-	3
chr2R	16710075	-	1
chr2R	16710196	-	1
chr2R	16710205	-	2
chr2R	16710750	-	2
chr2R	16710767	-	1
chr2R	16710824	-	2
chr2R	16710862	-	6
chr2R	16710884	-	2
chr2R	16710927	-	17
chr2R	16711002	-	1
chr2R	16711004	-	2
chr2R	16711007	-	1
chr2R	16711020	-	2
chr2R	16711057	-	2
chr2R	16711255	+	1
chr2R	16711294	-	1
chr2R	16711333	-	25
chr2R	16711410	-	4
chr2R	16711432	-	1
chr2R	16711449	-	1
chr2R	16711554	-	7
chr2R	16711593	-	2
chr2R	16711903	+	1
chr2R	16711907	-	2
chr2R	16711923	-	2
chr2R	16712290	+	1
chr2R	16713489	+	1
chr2R	16715201	-	1
chr2R	16715641	+	1
chr2R	16717066	-	1
chr2R	16717241	+	1
chr2R	16717289	-	2
chr2R	16717360	-	5
chr2R	16717645	+	1
chr2R	16719887	-	1
chr2R	16722687	-	2
chr2R	16722690	-	5
chr2R	16723395	-	1
chr2R	16726819	-	2
chr2R	16727695	+	1
chr2R	16727719	-	1
chr2R	16731173	-	1
chr2R	16732137	+	1
chr2R	16733485	+	4
chr2R	16734507	-	1
chr2R	16736447	+	1
chr2R	16736593	+	2
chr2R	16737716	-	3
chr2R	16737849	-	1
chr2R	16737944	-	1
chr2R	16738547	-	1
chr2R	16749218	+	2
chr2R	16749383	+	1
chr2R	16749580	+	1
chr2R	16750351	-	1
chr2R	16751863	+	2
chr2R	16752199	-	3
chr2R	16756554	-	2
chr2R	16756633	-	2
chr2R	16757221	+	2
chr2R	16758315	+	2
chr2R	16759471	+	1
chr2R	16760700	+	2
chr2R	16761628	+	2
chr2R	16761658	+	1
chr2R	16761906	+	2
chr2R	16762113	+	3
chr2R	16762835	+	1
chr2R	16762983	+	3
chr2R	16765193	+	1
chr2R	16765847	-	1
chr2R	16766507	+	2
chr2R	16767428	+	1
chr2R	16769924	+	1
chr2R	16770065	+	2
chr2R	16770167	-	2
chr2R	16770974	+	1
chr2R	16771619	-	2
chr2R	16771953	-	1
chr2R	16774136	-	1
chr2R	16778489	-	2
chr2R	16780298	-	1
chr2R	16783357	-	1
chr2R	16784959	-	2
chr2R	16785079	-	8
chr2R	16785575	-	1
chr2R	16785576	-	3
chr2R	16788030	+	1
chr2R	16790624	-	1
chr2R	16790916	+	2
chr2R	16792124	-	1
chr2R	16792965	-	1
chr2R	16795546	+	2
chr2R	16796326	-	1
chr2R	16800211	+	1
chr2R	16800774	+	1
chr2R	16803658	-	2
chr2R	16808533	+	3
chr2R	16808690	-	2
chr2R	16811007	-	1
chr2R	16813049	-	2
chr2R	16818820	-	2
chr2R	16820126	+	2
chr2R	16825298	+	2
chr2R	16828914	-	1
chr2R	16831149	+	1
chr2R	16831537	+	1
chr2R	16831552	+	7
chr2R	16831562	+	11
chr2R	16831584	+	5
chr2R	16832258	+	3
chr2R	16832343	+	8
chr2R	16832353	+	56
chr2R	16832410	+	4
chr2R	16832429	+	44
chr2R	16832432	+	274
chr2R	16832456	+	2
chr2R	16832521	+	15
chr2R	16832525	+	148
chr2R	16832536	+	5
chr2R	16832539	+	54
chr2R	16832542	+	4
chr2R	16832558	+	5
chr2R	16832570	+	38
chr2R	16832584	+	75
chr2R	16832588	+	1
chr2R	16832591	+	2
chr2R	16832592	-	2
chr2R	16832596	-	1
chr2R	16832621	+	5
chr2R	16832656	+	5
chr2R	16832755	+	5
chr2R	16832919	+	1
chr2R	16832944	+	2
chr2R	16832951	+	1
chr2R	16833154	+	1
chr2R	16833217	+	1
chr2R	16833220	+	2
chr2R	16833251	+	2
chr2R	16833283	+	2
chr2R	16833368	+	33
chr2R	16833386	+	5
chr2R	16833438	+	8
chr2R	16833444	+	5
chr2R	16833458	+	3
chr2R	16833473	+	9
chr2R	16833541	+	5
chr2R	16833553	+	4
chr2R	16833670	+	4
chr2R	16833807	+	1
chr2R	16833831	+	3
chr2R	16834456	-	2
chr2R	16839326	+	2
chr2R	16844182	-	1
chr2R	16845770	-	2
chr2R	16845965	-	1
chr2R	16846139	-	1
chr2R	16855152	+	1
chr2R	16855435	+	2
chr2R	16858167	-	1
chr2R	16860639	-	2
chr2R	16860760	-	1
chr2R	16860761	-	2
chr2R	16861115	-	1
chr2R	16861518	-	1
chr2R	16864356	+	1
chr2R	16864543	+	3
chr2R	16864554	+	1
chr2R	16864953	+	1
chr2R	16864974	+	2
chr2R	16865040	+	1
chr2R	16865088	+	4
chr2R	16865319	+	1
chr2R	16865835	-	1
chr2R	16865873	+	1
chr2R	16866491	-	1
chr2R	16868297	+	4
chr2R	16871391	-	1
chr2R	16872884	+	1
chr2R	16872887	+	1
chr2R	16873609	-	1
chr2R	16873748	-	1
chr2R	16873979	-	1
chr2R	16873996	-	1
chr2R	16874000	+	1
chr2R	16874612	+	1
chr2R	16874765	-	1
chr2R	16875392	-	1
chr2R	16875436	+	2
chr2R	16877310	-	1
chr2R	16877842	-	2
chr2R	16877862	-	1
chr2R	16877919	+	1
chr2R	16878358	-	1
chr2R	16878506	-	1
chr2R	16880473	-	2
chr2R	16880489	+	1
chr2R	16880521	+	1
chr2R	16880619	+	3
chr2R	16881854	-	1
chr2R	16881855	-	2
chr2R	16882410	+	5
chr2R	16882948	+	1
chr2R	16883396	+	5
chr2R	16883399	+	3
chr2R	16883721	+	7
chr2R	16883840	+	1
chr2R	16883956	+	2
chr2R	16884231	+	2
chr2R	16889688	-	1
chr2R	16890128	-	1
chr2R	16890611	+	1
chr2R	16891089	+	2
chr2R	16891366	+	2
chr2R	16891540	+	1
chr2R	16893058	-	2
chr2R	16894009	+	1
chr2R	16894341	-	1
chr2R	16894850	+	64
chr2R	16894927	+	5
chr2R	16894964	+	1
chr2R	16895013	+	2
chr2R	16897055	-	1
chr2R	16898468	-	1
chr2R	16898914	+	1
chr2R	16899308	-	1
chr2R	16899316	-	1
chr2R	16899432	-	11
chr2R	16899433	-	2
chr2R	16899434	-	4
chr2R	16899460	-	2
chr2R	16899621	-	1
chr2R	16900730	-	1
chr2R	16901811	+	1
chr2R	16902193	-	1
chr2R	16902501	+	1
chr2R	16903453	+	1
chr2R	16903485	+	3
chr2R	16905276	+	3
chr2R	16906756	+	2
chr2R	16907651	+	2
chr2R	16912040	+	4
chr2R	16912613	+	1
chr2R	16912616	+	22
chr2R	16912859	-	1
chr2R	16912923	+	1
chr2R	16913363	-	1
chr2R	16913392	+	2
chr2R	16915203	+	1
chr2R	16917123	-	1
chr2R	16919711	+	1
chr2R	16924288	-	1
chr2R	16927057	-	2
chr2R	16932179	-	2
chr2R	16932882	+	2
chr2R	16933913	-	1
chr2R	16936803	-	1
chr2R	16937328	-	1
chr2R	16937972	-	1
chr2R	16938104	-	2
chr2R	16938206	-	1
chr2R	16938297	-	2
chr2R	16938299	-	5
chr2R	16938392	-	1
chr2R	16938617	-	1
chr2R	16938848	-	4
chr2R	16938892	-	2
chr2R	16938907	-	1
chr2R	16939173	-	1
chr2R	16939291	-	2
chr2R	16939396	-	3
chr2R	16939397	-	12
chr2R	16939398	-	2
chr2R	16939615	-	1
chr2R	16939651	-	1
chr2R	16939729	-	5
chr2R	16939753	-	14
chr2R	16939754	-	3
chr2R	16939755	-	1
chr2R	16939757	-	2
chr2R	16939789	-	1
chr2R	16940167	-	1
chr2R	16940644	+	1
chr2R	16943454	+	1
chr2R	16945292	+	13
chr2R	16947115	+	3
chr2R	16947151	+	6
chr2R	16947348	-	3
chr2R	16947470	-	1
chr2R	16947818	+	2
chr2R	16948008	-	11
chr2R	16948014	-	3
chr2R	16948292	+	5
chr2R	16948575	+	2
chr2R	16951648	-	1
chr2R	16952212	-	2
chr2R	16957920	-	13
chr2R	16958006	-	2
chr2R	16958016	-	1
chr2R	16958032	-	1
chr2R	16958116	-	12
chr2R	16958489	-	4
chr2R	16958490	-	1
chr2R	16959624	+	2
chr2R	16960294	-	1
chr2R	16962845	-	2
chr2R	16963239	+	1
chr2R	16964551	+	2
chr2R	16967807	+	1
chr2R	16967864	-	1
chr2R	16968800	+	1
chr2R	16971541	+	4
chr2R	16971838	+	1
chr2R	16971842	+	1
chr2R	16971937	+	5
chr2R	16971966	+	1
chr2R	16972198	+	1
chr2R	16972540	+	1
chr2R	16974041	+	1
chr2R	16974324	+	1
chr2R	16974448	+	1
chr2R	16975316	+	2
chr2R	16975843	-	1
chr2R	16975918	-	2
chr2R	16976193	-	1
chr2R	16976354	+	1
chr2R	16977000	+	2
chr2R	16977117	-	1
chr2R	16977318	+	1
chr2R	16977471	-	1
chr2R	16977675	-	6
chr2R	16977833	-	1
chr2R	16977928	+	1
chr2R	16978534	-	1
chr2R	16983555	-	1
chr2R	16983656	-	1
chr2R	16983657	-	1
chr2R	16983695	-	3
chr2R	16984006	-	1
chr2R	16984020	-	2
chr2R	16984136	-	4
chr2R	16984205	-	1
chr2R	16984207	-	2
chr2R	16984208	-	3
chr2R	16984209	-	3
chr2R	16984210	-	1
chr2R	16984457	-	1
chr2R	16984606	-	1
chr2R	16985184	+	2
chr2R	16986452	+	1
chr2R	16986638	+	1
chr2R	16986728	+	1
chr2R	16986753	+	1
chr2R	16986938	-	1
chr2R	16988019	+	1
chr2R	16988294	+	2
chr2R	16988596	+	1
chr2R	16993915	+	1
chr2R	16994234	-	1
chr2R	17002198	-	1
chr2R	17002669	-	1
chr2R	17003346	-	2
chr2R	17006075	+	1
chr2R	17006443	+	17
chr2R	17006845	+	1
chr2R	17007521	+	1
chr2R	17009971	-	1
chr2R	17011158	+	3
chr2R	17011349	+	1
chr2R	17011623	-	1
chr2R	17012253	-	1
chr2R	17012295	+	2
chr2R	17012360	-	6
chr2R	17013453	-	1
chr2R	17013455	+	2
chr2R	17013625	+	1
chr2R	17013687	-	1
chr2R	17014099	-	2
chr2R	17014242	-	3
chr2R	17014251	-	1
chr2R	17014495	-	1
chr2R	17015913	-	2
chr2R	17016042	+	2
chr2R	17016052	+	13
chr2R	17016339	+	1
chr2R	17016358	+	1
chr2R	17016393	+	1
chr2R	17016437	+	2
chr2R	17016556	+	1
chr2R	17017159	+	2
chr2R	17017162	+	2
chr2R	17017269	-	2
chr2R	17018818	-	2
chr2R	17018899	-	1
chr2R	17018936	-	1
chr2R	17018956	-	1
chr2R	17018984	-	3
chr2R	17018985	-	1
chr2R	17019059	-	1
chr2R	17019079	-	1
chr2R	17019090	-	3
chr2R	17019200	-	1
chr2R	17019201	-	3
chr2R	17019353	-	4
chr2R	17019371	-	1
chr2R	17019409	-	2
chr2R	17019572	-	1
chr2R	17019788	-	1
chr2R	17019813	+	1
chr2R	17019818	-	4
chr2R	17019844	-	1
chr2R	17019846	-	1
chr2R	17020131	+	1
chr2R	17020258	+	1
chr2R	17021484	+	3
chr2R	17021727	-	1
chr2R	17022144	-	1
chr2R	17022421	-	1
chr2R	17023394	-	2
chr2R	17023788	+	1
chr2R	17025860	-	1
chr2R	17026158	-	1
chr2R	17028208	-	2
chr2R	17030030	-	2
chr2R	17031082	+	2
chr2R	17031095	+	158
chr2R	17031118	+	15
chr2R	17031121	+	3
chr2R	17031180	+	1
chr2R	17031199	+	3
chr2R	17031223	+	6
chr2R	17031239	+	1
chr2R	17031241	+	10
chr2R	17031244	+	2
chr2R	17031276	+	2
chr2R	17031347	+	26
chr2R	17031392	+	1
chr2R	17031401	+	1
chr2R	17031418	+	7
chr2R	17031425	+	2
chr2R	17031434	+	1
chr2R	17031481	+	1
chr2R	17031484	+	1
chr2R	17031572	+	1
chr2R	17031700	+	2
chr2R	17031703	+	1
chr2R	17031764	+	12
chr2R	17031833	+	1
chr2R	17031920	+	2
chr2R	17031923	+	6
chr2R	17031929	+	1
chr2R	17031940	+	4
chr2R	17031949	+	1
chr2R	17031967	+	2
chr2R	17032008	+	1
chr2R	17032011	+	1
chr2R	17032013	-	1
chr2R	17032034	+	6
chr2R	17032046	+	2
chr2R	17032088	+	1
chr2R	17032096	+	1
chr2R	17032099	+	2
chr2R	17032198	+	3
chr2R	17032217	+	5
chr2R	17032457	+	2
chr2R	17032645	-	1
chr2R	17032682	+	1
chr2R	17032720	-	2
chr2R	17034785	-	1
chr2R	17034971	+	2
chr2R	17034974	+	1
chr2R	17035895	-	1
chr2R	17036099	-	1
chr2R	17036100	-	25
chr2R	17036576	-	3
chr2R	17036577	-	9
chr2R	17036581	-	2
chr2R	17036666	-	6
chr2R	17036705	-	1
chr2R	17036708	-	1
chr2R	17037001	-	1
chr2R	17037013	+	1
chr2R	17037032	+	1
chr2R	17037842	+	1
chr2R	17038531	-	1
chr2R	17042309	-	2
chr2R	17042310	-	1
chr2R	17042325	-	1
chr2R	17042337	-	1
chr2R	17042503	-	1
chr2R	17043159	+	1
chr2R	17043390	+	1
chr2R	17044121	+	2
chr2R	17044508	+	1
chr2R	17049301	-	1
chr2R	17049385	-	1
chr2R	17049428	-	11
chr2R	17049429	-	6
chr2R	17049440	-	1
chr2R	17049853	-	11
chr2R	17049903	-	3
chr2R	17049946	-	1
chr2R	17049971	-	4
chr2R	17050331	-	2
chr2R	17054093	+	1
chr2R	17054383	+	1
chr2R	17054740	+	2
chr2R	17055817	+	1
chr2R	17055895	-	1
chr2R	17056789	-	1
chr2R	17056874	+	5
chr2R	17057587	-	1
chr2R	17058532	+	1
chr2R	17059685	+	2
chr2R	17059801	+	1
chr2R	17059937	+	1
chr2R	17060478	+	1
chr2R	17060813	+	2
chr2R	17061229	-	1
chr2R	17061854	+	1
chr2R	17064641	-	1
chr2R	17065941	-	2
chr2R	17067025	-	1
chr2R	17069405	-	2
chr2R	17069667	-	1
chr2R	17071187	+	1
chr2R	17072065	+	3
chr2R	17072134	+	1
chr2R	17072137	+	1
chr2R	17072680	+	1
chr2R	17072845	+	2
chr2R	17072872	+	1
chr2R	17073020	+	1
chr2R	17073106	+	1
chr2R	17073633	+	3
chr2R	17073707	+	1
chr2R	17073777	+	2
chr2R	17073801	+	1
chr2R	17073810	+	1
chr2R	17073813	+	1
chr2R	17074267	+	1
chr2R	17074420	-	1
chr2R	17075659	-	1
chr2R	17076339	+	1
chr2R	17076416	+	3
chr2R	17076807	+	2
chr2R	17076825	+	1
chr2R	17076831	+	1
chr2R	17076858	+	1
chr2R	17076891	-	1
chr2R	17076909	+	2
chr2R	17076912	+	1
chr2R	17076940	+	1
chr2R	17076969	+	1
chr2R	17077016	+	2
chr2R	17077080	+	2
chr2R	17077207	+	5
chr2R	17077216	+	2
chr2R	17077281	+	1
chr2R	17077378	+	2
chr2R	17077471	+	3
chr2R	17077726	+	2
chr2R	17077774	+	3
chr2R	17077796	+	4
chr2R	17077830	+	2
chr2R	17077999	+	5
chr2R	17078003	+	1
chr2R	17078132	+	3
chr2R	17078154	+	3
chr2R	17078157	+	16
chr2R	17079520	-	1
chr2R	17079672	+	2
chr2R	17079675	+	5
chr2R	17083971	-	1
chr2R	17085140	-	1
chr2R	17086551	+	1
chr2R	17086593	+	1
chr2R	17086596	+	6
chr2R	17087477	+	1
chr2R	17087648	-	1
chr2R	17087971	+	1
chr2R	17087982	+	85
chr2R	17087988	+	12
chr2R	17088077	+	2
chr2R	17091038	+	1
chr2R	17091787	+	3
chr2R	17091969	+	2
chr2R	17091986	-	1
chr2R	17092210	+	1
chr2R	17092240	+	1
chr2R	17092264	+	1
chr2R	17092285	+	7
chr2R	17092455	+	2
chr2R	17092526	+	1
chr2R	17092542	+	1
chr2R	17092558	+	2
chr2R	17092574	+	2
chr2R	17092598	+	5
chr2R	17092619	+	1
chr2R	17092978	+	2
chr2R	17094442	+	1
chr2R	17094609	+	2
chr2R	17094700	+	1
chr2R	17096091	+	1
chr2R	17096134	+	2
chr2R	17096140	+	6
chr2R	17096158	+	13
chr2R	17096165	+	7
chr2R	17096376	+	1
chr2R	17096379	+	3
chr2R	17096401	+	3
chr2R	17096407	+	1
chr2R	17096465	+	5
chr2R	17096506	+	1
chr2R	17096576	+	1
chr2R	17096584	+	2
chr2R	17096737	-	1
chr2R	17096829	+	1
chr2R	17097213	+	9
chr2R	17097244	+	1
chr2R	17097336	+	3
chr2R	17097426	+	2
chr2R	17097752	+	2
chr2R	17097837	+	1
chr2R	17098027	+	1
chr2R	17098161	+	1
chr2R	17099292	+	3
chr2R	17099311	+	1
chr2R	17099325	+	1
chr2R	17099362	+	1
chr2R	17099368	+	2
chr2R	17099422	+	1
chr2R	17099511	+	11
chr2R	17099587	+	2
chr2R	17099604	+	3
chr2R	17099908	+	3
chr2R	17099968	-	3
chr2R	17100014	-	1
chr2R	17100045	+	17
chr2R	17100048	+	6
chr2R	17100068	+	1
chr2R	17100080	+	1
chr2R	17100356	+	6
chr2R	17100446	+	3
chr2R	17100856	-	1
chr2R	17101082	-	2
chr2R	17101478	-	1
chr2R	17101603	-	2
chr2R	17102117	-	1
chr2R	17103533	-	2
chr2R	17105769	-	2
chr2R	17105778	-	1
chr2R	17106199	+	1
chr2R	17106245	-	3
chr2R	17106504	-	1
chr2R	17106882	-	1
chr2R	17107022	-	1
chr2R	17107241	-	1
chr2R	17107406	-	1
chr2R	17107434	-	2
chr2R	17107443	-	1
chr2R	17107492	-	1
chr2R	17107548	-	1
chr2R	17107549	-	3
chr2R	17107590	-	3
chr2R	17107659	-	1
chr2R	17107661	-	3
chr2R	17107663	-	3
chr2R	17107664	-	1
chr2R	17107788	-	1
chr2R	17107791	+	1
chr2R	17107824	-	3
chr2R	17107985	-	1
chr2R	17107986	-	2
chr2R	17108558	+	1
chr2R	17108565	-	5
chr2R	17108888	-	1
chr2R	17111900	+	1
chr2R	17113464	+	1
chr2R	17114228	-	1
chr2R	17117117	-	1
chr2R	17117155	+	2
chr2R	17117661	-	1
chr2R	17118823	-	5
chr2R	17118877	-	2
chr2R	17119617	-	1
chr2R	17120548	-	2
chr2R	17120877	-	1
chr2R	17120896	-	1
chr2R	17121017	-	3
chr2R	17121018	-	2
chr2R	17124357	-	1
chr2R	17124361	-	2
chr2R	17125409	-	2
chr2R	17134427	+	1
chr2R	17135266	-	1
chr2R	17135273	-	1
chr2R	17136681	-	1
chr2R	17137246	-	1
chr2R	17137468	-	1
chr2R	17137735	+	2
chr2R	17143335	-	1
chr2R	17146224	-	3
chr2R	17146225	-	2
chr2R	17146872	-	2
chr2R	17147205	+	1
chr2R	17149744	-	2
chr2R	17150104	+	1
chr2R	17150496	+	1
chr2R	17153804	-	1
chr2R	17154746	-	1
chr2R	17156619	-	6
chr2R	17160109	+	2
chr2R	17162939	+	1
chr2R	17165034	+	1
chr2R	17167674	+	1
chr2R	17168287	+	3
chr2R	17168379	+	1
chr2R	17169791	+	7
chr2R	17169814	+	43
chr2R	17169873	+	8
chr2R	17169914	+	1
chr2R	17169920	-	4
chr2R	17170086	-	3
chr2R	17170225	+	1
chr2R	17170372	+	5
chr2R	17170448	+	4
chr2R	17170532	+	2
chr2R	17170545	+	18
chr2R	17170847	+	7
chr2R	17170880	-	1
chr2R	17170893	+	1
chr2R	17171061	+	2
chr2R	17171208	+	2
chr2R	17171408	+	1
chr2R	17171468	+	3
chr2R	17171506	+	3
chr2R	17172176	+	2
chr2R	17172227	+	14
chr2R	17172357	+	1
chr2R	17172372	+	1
chr2R	17172401	+	1
chr2R	17172486	+	1
chr2R	17172565	+	2
chr2R	17172609	+	6
chr2R	17172612	+	1
chr2R	17172711	+	2
chr2R	17172854	+	1
chr2R	17172944	+	2
chr2R	17175302	-	3
chr2R	17175359	-	3
chr2R	17176357	+	4
chr2R	17178481	-	2
chr2R	17178756	+	1
chr2R	17179844	-	2
chr2R	17179845	-	97
chr2R	17179846	-	13
chr2R	17181256	+	1
chr2R	17181595	+	2
chr2R	17181760	+	13
chr2R	17181789	+	2
chr2R	17181793	+	5
chr2R	17181813	+	1
chr2R	17181817	+	2
chr2R	17181832	+	21
chr2R	17181859	+	1
chr2R	17181874	+	279
chr2R	17182874	-	1
chr2R	17186894	-	3
chr2R	17187608	-	1
chr2R	17187787	+	1
chr2R	17190110	-	1
chr2R	17190555	-	1
chr2R	17190884	-	1
chr2R	17191152	-	2
chr2R	17191589	+	2
chr2R	17193813	+	1
chr2R	17193820	+	7
chr2R	17193974	+	5
chr2R	17194222	+	4
chr2R	17194428	+	10
chr2R	17194467	+	1
chr2R	17194504	+	1
chr2R	17194507	+	2
chr2R	17194540	+	1
chr2R	17194961	+	1
chr2R	17195204	+	1
chr2R	17195260	+	1
chr2R	17196077	+	1
chr2R	17196140	+	1
chr2R	17196211	+	1
chr2R	17196260	-	1
chr2R	17197395	+	1
chr2R	17197746	+	3
chr2R	17197963	-	3
chr2R	17198003	-	1
chr2R	17198273	+	2
chr2R	17198649	-	2
chr2R	17199664	-	1
chr2R	17200177	-	1
chr2R	17200960	-	1
chr2R	17201607	-	2
chr2R	17202013	+	1
chr2R	17204343	+	1
chr2R	17204638	+	1
chr2R	17204675	+	1
chr2R	17204723	+	1
chr2R	17204753	+	3
chr2R	17204769	+	1
chr2R	17204915	+	3
chr2R	17205096	+	1
chr2R	17205241	+	117
chr2R	17205855	+	1
chr2R	17206416	+	3
chr2R	17208766	-	1
chr2R	17208904	-	1
chr2R	17208958	-	6
chr2R	17209094	-	1
chr2R	17209130	-	1
chr2R	17209131	-	2
chr2R	17209347	-	1
chr2R	17209894	-	1
chr2R	17210265	-	1
chr2R	17210298	-	1
chr2R	17210349	-	1
chr2R	17210351	-	1
chr2R	17210490	-	2
chr2R	17210515	-	7
chr2R	17210522	-	2
chr2R	17210735	-	1
chr2R	17211082	+	2
chr2R	17211216	+	1
chr2R	17211233	+	1
chr2R	17211405	+	2
chr2R	17211724	+	1
chr2R	17212169	+	2
chr2R	17212629	+	1
chr2R	17212954	-	1
chr2R	17213066	+	1
chr2R	17213146	+	9
chr2R	17213577	-	2
chr2R	17214845	+	2
chr2R	17215090	+	1
chr2R	17215262	+	1
chr2R	17215409	+	3
chr2R	17215532	+	2
chr2R	17215577	+	3
chr2R	17215634	+	3
chr2R	17215960	-	1
chr2R	17215969	+	1
chr2R	17216025	+	2
chr2R	17216168	+	2
chr2R	17216244	+	5
chr2R	17216302	+	1
chr2R	17216307	+	4
chr2R	17216310	+	1
chr2R	17216407	+	10
chr2R	17216499	+	2
chr2R	17216505	+	1
chr2R	17217501	+	2
chr2R	17217589	+	5
chr2R	17218691	+	1
