chr	start	end	strand	h_matrix
chr2R	18688701	18688702	+	0
chr2R	18688722	18688726	+	0
chr2R	18689224	18689225	+	0
chr2R	18689510	18689511	+	0
chr2R	18691117	18691118	-	0
chr2R	18691809	18691813	-	0
chr2R	18691883	18691915	-	0
chr2R	18692238	18692259	-	0
chr2R	18692292	18692296	-	0
chr2R	18692318	18692356	-	0.0124659474773891
chr2R	18692443	18692445	-	0.182902973395931
chr2R	18692479	18692496	-	0
chr2R	18692527	18692560	-	0.00329716874189188
chr2R	18692591	18692618	-	0.00202863270155915
chr2R	18692760	18692762	-	0
chr2R	18692814	18692817	-	0
chr2R	18692901	18692944	-	0.00127429117553361
chr2R	18693010	18693023	-	0.0383841510602074
chr2R	18693240	18693241	-	0
chr2R	18693295	18693327	-	0.00178495311167945
chr2R	18693488	18693490	-	0.0399543378995434
chr2R	18693571	18693573	-	0
chr2R	18694051	18694070	-	0
chr2R	18694284	18694286	-	0
chr2R	18694318	18694320	-	0
chr2R	18694423	18694429	-	0
chr2R	18694471	18694472	-	0
chr2R	18772170	18772189	-	0.00284386766001763
chr2R	18772879	18772884	-	0
chr2R	18772967	18772969	-	0
chr2R	18774087	18774088	+	0
chr2R	18776351	18776357	-	0
chr2R	18780271	18780272	+	0
chr2R	18783202	18783203	+	0.334507042253521
chr2R	18784095	18784096	+	0
chr2R	18803933	18803937	+	0
chr2R	18821607	18821621	-	0
chr2R	18822408	18822423	-	0.00180180180180179
chr2R	18822460	18822470	-	0
chr2R	18822557	18822576	-	0
chr2R	18822614	18822623	-	0
chr2R	18822777	18822778	-	0
chr2R	18822869	18822872	-	0
chr2R	18823033	18823072	-	0
chr2R	18823095	18823097	-	0
chr2R	18824155	18824164	-	0
chr2R	18824202	18824222	-	0.00136986301369863
chr2R	18824249	18824257	-	0.00757211538461539
chr2R	18851418	18851419	-	0
chr2R	18951761	18951767	-	0.0596795425562549
chr2R	18959255	18959256	+	0
chr2R	18961601	18961605	-	0
chr2R	19045705	19045711	-	0
chr2R	19217108	19217124	-	0
chr2R	19217222	19217231	-	0
chr2R	19273075	19273077	-	0.0131578947368421
chr2R	19273248	19273249	-	0
chr2R	19273991	19273994	-	0
chr2R	19274067	19274068	+	0
chr2R	19411126	19411140	-	0
chr2R	19441836	19441838	-	0
chr2R	19442036	19442037	-	0
chr2R	19486165	19486166	+	0
chr2R	19486964	19486977	+	0
chr2R	19497057	19497064	-	0
chr2R	19540520	19540524	+	0
chr2R	19542250	19542271	+	0
chr2R	19581522	19581526	+	0
chr2R	19597316	19597318	-	0
chr2R	19640779	19640780	+	0
chr2R	19698951	19698954	-	0
chr2R	19732523	19732547	+	0.00117370892018779
chr2R	19744383	19744385	-	0
chr2R	19744411	19744415	-	0.0069444444444444
chr2R	19755448	19755451	-	0
chr2R	19756103	19756106	-	0
chr2R	19769731	19769736	-	0
chr2R	19769903	19769905	-	0
chr2R	19800313	19800314	+	0
chr2R	19801302	19801303	+	0
chr2R	19801383	19801387	+	0
chr2R	19815053	19815056	-	0
chr2R	19816841	19816842	-	0
chr2R	19816928	19816930	-	0
chr2R	19817937	19817938	-	0
chr2R	19818000	19818001	-	0
chr2R	19818026	19818029	-	0
chr2R	19818161	19818164	-	0
chr2R	19818316	19818329	-	0
chr2R	19818474	19818489	-	0.0189939637826962
chr2R	19818658	19818660	-	0
chr2R	19818780	19818781	-	0
chr2R	19818944	19818946	-	0
chr2R	19819997	19820017	-	0
chr2R	19852078	19852082	+	0.0456521739130435
chr2R	19855487	19855488	+	0
chr2R	19859951	19859952	+	0
chr2R	19883216	19883232	-	0
chr2R	19909595	19909612	-	0
chr2R	19909636	19909655	-	0.00420571977889931
chr2R	19913103	19913119	+	0
chr2R	19913293	19913294	+	0
chr2R	19921767	19921768	+	0
chr2R	19923666	19923670	+	0
chr2R	19925434	19925436	-	0
chr2R	19932075	19932080	-	0
chr2R	19932118	19932119	-	0
chr2R	19934231	19934233	-	0
chr2R	19945370	19945374	+	0
chr2R	19946742	19946743	+	0
chr2R	19946923	19946927	+	0
chr2R	19948888	19948892	+	0
chr2R	19949793	19949800	-	0
chr2R	19960916	19960920	+	0
chr2R	19963122	19963126	+	0
chr2R	19963423	19963424	+	0
chr2R	19977836	19977852	+	0.0111257824726135
chr2R	19979409	19979410	+	0
chr2R	19982140	19982158	-	0
chr2R	19983038	19983040	-	0
chr2R	19994381	19994385	+	0
chr2R	19996551	19996552	-	0
chr2R	19997164	19997165	-	0
chr2R	20046836	20046839	-	0
chr2R	20048137	20048138	+	0
chr2R	20063042	20063058	+	0
chr2R	20063126	20063133	+	0
chr2R	20063209	20063214	+	0
chr2R	20063522	20063537	+	0.00182648401826484
chr2R	20064261	20064262	+	0
chr2R	20064300	20064308	+	0
chr2R	20083023	20083024	+	0
chr2R	20086973	20086974	+	0
chr2R	20150470	20150471	+	0
chr2R	20181617	20181621	+	0
chr2R	20219251	20219252	-	0
chr2R	20279773	20279777	-	0
chr2R	20279894	20279908	-	0.0020408163265306
chr2R	20282188	20282190	-	0
chr2R	20283570	20283571	-	0
chr2R	20292173	20292175	-	0
chr2R	20302250	20302254	+	0
chr2R	20399077	20399078	-	0
chr2R	20399239	20399241	-	0
chr2R	20419112	20419113	+	0
chr2R	20420860	20420861	+	0
chr2R	20455434	20455435	+	0
chr2R	20462069	20462087	+	0
chr2R	20465046	20465047	+	0
chr2R	20465084	20465090	+	0
chr2R	20485105	20485109	+	0
chr2R	20499219	20499223	+	0
chr2R	20552882	20552920	+	0.00140298914632007
chr2R	20555867	20555870	-	0
chr2R	20556926	20556930	+	0
chr2R	20650592	20650595	-	0
chr2R	20655973	20655974	-	0
chr2R	20671018	20671022	-	0
chr2R	20683011	20683017	-	0
chr2R	20762436	20762438	-	0
chr2R	20785817	20785825	+	0
chr2R	20785975	20785976	+	0
chr2R	20786314	20786321	+	0
chr2R	20786405	20786418	+	0
chr2R	20786489	20786495	+	0
chr2R	20791030	20791031	-	0
chr2R	20791114	20791116	-	0
chr2R	20791275	20791279	-	0
chr2R	20847534	20847536	-	0
chr2R	20856075	20856088	-	0
chr2R	20856475	20856490	-	0.00182648401826484
chr2R	20856694	20856703	-	0
chr2R	20856733	20856735	-	0
chr2R	20856996	20857002	-	0
chr2R	20857063	20857074	-	0
chr2R	20857343	20857344	+	0
chr2R	20870674	20870675	-	0
chr2R	20878603	20878627	-	0
chr2R	20878698	20878707	-	0
chr2R	20880014	20880016	-	0
chr2R	20880118	20880125	-	0
chr2R	20880283	20880286	-	0
chr2R	20881022	20881025	-	0
chr2R	20881056	20881058	-	0
chr2R	20881187	20881207	-	0
chr2R	20883910	20883945	-	0
chr2R	20883978	20883980	-	0
chr2R	21072770	21072772	-	0
chr2R	21072860	21072863	-	0
chr3L	136285	136286	+	0
chr3L	141897	141898	+	0
chr3L	162062	162066	+	0
chr3L	202075	202076	+	0
chr3L	212679	212681	-	0
chr3L	226117	226148	+	0
chr3L	226318	226324	+	0
chr3L	226498	226499	+	0
chr3L	226701	226702	+	0
chr3L	227090	227102	+	0
chr3L	227440	227444	+	0
chr3L	227536	227540	+	0.00877192982456143
chr3L	227790	227818	+	0
chr3L	227889	227908	+	0
chr3L	227935	227999	+	0
chr3L	228057	228069	+	0
chr3L	228216	228222	+	0
chr3L	228324	228353	+	0
chr3L	228433	228442	+	0
chr3L	228576	228598	+	0
chr3L	229212	229223	+	0
chr3L	229666	229670	+	0
chr3L	229760	229761	+	0
chr3L	230701	230713	+	0
chr3L	230789	230790	+	0
chr3L	239058	239060	-	0
chr3L	242130	242131	-	0
chr3L	242526	242528	-	0
chr3L	243141	243145	-	0
chr3L	253849	253868	-	0.00184672206832872
chr3L	259261	259264	-	0
chr3L	267521	267527	+	0
chr3L	301096	301100	+	0
chr3L	306430	306442	-	0
chr3L	307948	307963	-	0
chr3L	361487	361491	+	0
chr3L	434221	434222	-	0
chr3L	434495	434513	-	0
chr3L	435432	435434	-	0
chr3L	436328	436330	-	0
chr3L	436492	436497	-	0
chr3L	442850	442860	-	0.00357142857142857
chr3L	443591	443592	-	0
chr3L	443674	443675	-	0
chr3L	443799	443808	-	0
chr3L	500451	500453	-	0
chr3L	542967	542969	-	0
chr3L	573363	573374	+	0
chr3L	576907	576908	+	0
chr3L	577012	577013	+	0
chr3L	599126	599129	-	0
chr3L	648765	648766	+	0
chr3L	687957	687958	-	0
chr3L	732706	732707	+	0
chr3L	750222	750223	+	0
chr3L	826757	826758	-	0
chr3L	826804	826817	-	0
chr3L	828365	828368	-	0
chr3L	828473	828477	-	0
chr3L	828967	828969	-	0
chr3L	829572	829575	-	0
chr3L	829603	829606	-	0
chr3L	829655	829674	-	0.0250101143844937
chr3L	829764	829776	-	0
chr3L	830066	830093	-	0
chr3L	837596	837598	-	0
chr3L	837877	837883	+	0.00584795321637429
chr3L	838018	838019	+	0
chr3L	879225	879228	-	0
chr3L	879545	879548	-	0
chr3L	892190	892191	+	0
chr3L	997537	997540	-	0
chr3L	1170225	1170229	-	0
chr3L	1195826	1195829	-	0
chr3L	1204793	1204798	-	0.0614954577218728
chr3L	1232614	1232631	+	0.00217864923747276
chr3L	1241464	1241468	+	0
chr3L	1243904	1243906	-	0
chr3L	1247687	1247692	-	0
chr3L	1248460	1248464	+	0
chr3L	1248767	1248780	+	0
chr3L	1298612	1298633	+	0
chr3L	1299374	1299395	+	0
chr3L	1300350	1300351	+	0.335268505079826
chr3L	1302414	1302424	-	0
chr3L	1302566	1302586	-	0.00870827285921625
chr3L	1302659	1302678	-	0
chr3L	1307095	1307098	-	0
chr3L	1312946	1312949	-	0
chr3L	1322014	1322015	-	0
chr3L	1322414	1322416	-	0
chr3L	1322605	1322609	-	0
chr3L	1322796	1322803	-	0
chr3L	1329959	1329960	+	0
chr3L	1330016	1330017	+	0
chr3L	1331581	1331600	+	0
chr3L	1331765	1331769	+	0
chr3L	1334565	1334568	-	0
chr3L	1341113	1341114	-	0
chr3L	1342176	1342182	-	0
chr3L	1456096	1456098	-	0
chr3L	1491458	1491460	-	0.0178571428571429
chr3L	1491606	1491610	-	0
chr3L	1496891	1496893	-	0
chr3L	1497041	1497042	-	0
chr3L	1497812	1497813	-	0
chr3L	1504267	1504269	-	0
chr3L	1504321	1504324	-	0
chr3L	1505263	1505264	-	0
chr3L	1505636	1505640	-	0
chr3L	1523623	1523641	-	0.0168350168350168
chr3L	1539222	1539226	+	0
chr3L	1551204	1551211	+	0
chr3L	1551525	1551526	+	0
chr3L	1552987	1553003	+	0.00656565656565657
chr3L	1569331	1569346	+	0.029004329004329
chr3L	1572680	1572685	+	0
chr3L	1625916	1625929	-	0
chr3L	1643291	1643292	-	0
chr3L	1667244	1667251	-	0
chr3L	1667347	1667367	-	0
chr3L	1667463	1667485	-	0
chr3L	1667633	1667652	-	0.00543403964456596
chr3L	1667900	1667901	-	0
chr3L	1667964	1667966	-	0
chr3L	1667993	1668032	-	0.0132631066611042
chr3L	1668096	1668132	-	0.00111111111111111
chr3L	1668158	1668159	-	0
chr3L	1694941	1694954	+	0
chr3L	1695139	1695150	+	0.0284949152873681
chr3L	1695268	1695287	+	0.0233748376747384
chr3L	1695639	1695640	+	0.0726764500349408
chr3L	1695679	1695683	+	0
chr3L	1696204	1696205	+	0
chr3L	1719230	1719241	-	0
chr3L	1754103	1754105	-	0
chr3L	1779234	1779237	-	0
chr3L	1781659	1781663	-	0
chr3L	1781972	1781977	-	0
chr3L	1782283	1782306	-	0.00327890353465801
chr3L	1786454	1786455	-	0
chr3L	1787986	1787988	-	0
chr3L	1797260	1797261	+	0
chr3L	1800584	1800585	+	0
chr3L	1801996	1801997	+	0
chr3L	1822772	1822793	+	0.00677310111272375
chr3L	1832711	1832712	-	0
chr3L	1840625	1840635	-	0.00392156862745099
chr3L	1859218	1859220	-	0
chr3L	1859726	1859736	-	0
chr3L	1859977	1859980	-	0
chr3L	1860292	1860313	-	0
chr3L	1860826	1860830	-	0
chr3L	1862221	1862236	-	0
chr3L	1865469	1865470	+	0
chr3L	1884885	1884908	-	0
chr3L	1891249	1891250	+	0
chr3L	1946870	1946871	-	0
chr3L	1947748	1947749	+	0
chr3L	2028404	2028405	+	0
chr3L	2028444	2028445	-	0
chr3L	2040908	2040909	-	0
chr3L	2054343	2054344	-	0
chr3L	2084292	2084293	-	0
chr3L	2084385	2084388	-	0
chr3L	2122875	2122876	-	0
chr3L	2257643	2257644	+	0.494920174165457
chr3L	2257679	2257680	+	0
chr3L	2261079	2261080	-	0
chr3L	2262912	2262913	+	0
chr3L	2369591	2369596	-	0
chr3L	2372876	2372877	-	0
chr3L	2373726	2373744	+	0
chr3L	2376365	2376366	+	0
chr3L	2409059	2409071	+	0
chr3L	2503607	2503610	-	0
chr3L	2554873	2554875	-	0
chr3L	2555345	2555346	-	0
chr3L	2555715	2555717	-	0
chr3L	2557202	2557203	-	0
chr3L	2557230	2557244	-	0.0025974025974026
chr3L	2557467	2557483	-	0.00235849056603774
chr3L	2557720	2557733	-	0
chr3L	2558031	2558040	-	0
chr3L	2558169	2558173	-	0
chr3L	2588590	2588594	+	0
chr3L	2588723	2588745	+	0.0106519742883379
chr3L	2601528	2601548	-	0
chr3L	2603230	2603233	-	0
chr3L	2638699	2638719	+	0.00525252525252525
chr3L	2639705	2639706	+	0
chr3L	2640134	2640138	+	0.00943396226415096
chr3L	2640408	2640409	+	0
chr3L	2640459	2640474	+	0
chr3L	2720628	2720630	-	0.214804063860668
chr3L	2771306	2771308	-	0
chr3L	2980975	2980976	+	0
chr3L	2983355	2983359	+	0
chr3L	3046813	3046815	-	0
chr3L	3050329	3050347	+	0.00396825396825397
chr3L	3086006	3086007	+	0
chr3L	3089158	3089179	+	0.00366300366300367
chr3L	3105900	3105901	-	0
chr3L	3115175	3115176	-	0
chr3L	3118469	3118472	-	0
chr3L	3119898	3119907	-	0
chr3L	3130371	3130374	-	0
chr3L	3160467	3160468	+	0
chr3L	3161822	3161826	+	0
chr3L	3194181	3194182	+	0
chr3L	3195640	3195663	+	0
chr3L	3195688	3195689	+	0
chr3L	3195775	3195801	+	0
chr3L	3195914	3195918	+	0
chr3L	3196024	3196089	+	0.00527187696999018
chr3L	3196169	3196170	+	0
chr3L	3196192	3196203	+	0
chr3L	3196288	3196308	+	0
chr3L	3196346	3196350	+	0
chr3L	3196394	3196395	+	0
chr3L	3196821	3196822	+	0
chr3L	3196865	3196866	+	0
chr3L	3197618	3197620	-	0
chr3L	3197944	3197945	-	0
chr3L	3197971	3197972	-	0
chr3L	3198187	3198188	-	0
chr3L	3219266	3219267	+	0
chr3L	3219544	3219545	+	0
chr3L	3221222	3221223	-	0
chr3L	3224591	3224592	+	0
chr3L	3239577	3239582	-	0.0074074074074074
chr3L	3288049	3288067	+	0
chr3L	3303719	3303720	+	0
chr3L	3310812	3310813	+	0
chr3L	3312004	3312037	+	0.00870827285921625
chr3L	3312111	3312118	+	0
chr3L	3312599	3312629	+	0.0152394775036284
chr3L	3324089	3324093	-	0
chr3L	3367815	3367825	+	0.0106918238993711
chr3L	3371594	3371612	-	0
chr3L	3372045	3372047	-	0
chr3L	3457506	3457524	-	0
chr3L	3457554	3457569	-	0
chr3L	3511037	3511042	-	0
chr3L	3516702	3516721	+	0
chr3L	3598101	3598108	+	0
chr3L	3608282	3608283	+	0
chr3L	3814210	3814226	+	0.0300505050505051
chr3L	3839944	3839945	+	0
chr3L	3840012	3840039	+	0.003890759446315
chr3L	3857960	3857961	+	0
chr3L	3907898	3907900	-	0
chr3L	3907939	3907949	-	0
chr3L	3908037	3908043	-	0
chr3L	3941103	3941124	-	0
chr3L	3988165	3988166	+	0
chr3L	4021457	4021473	+	0
chr3L	4026009	4026011	-	0
chr3L	4059619	4059620	+	0
chr3L	4074410	4074412	-	0
chr3L	4089166	4089167	+	0
chr3L	4100834	4100849	-	0
chr3L	4104310	4104311	+	0
chr3L	4105449	4105453	+	0
chr3L	4106973	4106974	+	0
chr3L	4107038	4107039	+	0
chr3L	4112729	4112741	+	0
chr3L	4114545	4114548	-	0.0766363848124854
chr3L	4124092	4124093	-	0
chr3L	4124965	4124985	-	0
chr3L	4125063	4125066	-	0
chr3L	4125171	4125175	-	0
chr3L	4125239	4125242	-	0
chr3L	4134523	4134526	-	0
chr3L	4134551	4134555	-	0
chr3L	4141255	4141271	+	0
chr3L	4141569	4141570	+	0
chr3L	4186836	4186856	-	0.00181818181818182
chr3L	4211529	4211531	-	0
chr3L	4216275	4216279	+	0
chr3L	4224415	4224429	-	0
chr3L	4226725	4226727	-	0
chr3L	4226762	4226764	-	0
chr3L	4246909	4246925	-	0
chr3L	4248519	4248522	-	0
chr3L	4248542	4248546	-	0
chr3L	4248578	4248582	-	0
chr3L	4249057	4249060	-	0
chr3L	4249245	4249270	-	0
chr3L	4249440	4249457	-	0.00221975582685905
chr3L	4249487	4249491	-	0
chr3L	4277970	4277976	+	0
chr3L	4286775	4286779	+	0
chr3L	4287052	4287058	+	0
chr3L	4294847	4294849	-	0
chr3L	4294964	4294985	-	0
chr3L	4314069	4314076	+	0
chr3L	4314611	4314616	+	0.00975609756097564
chr3L	4316278	4316279	+	0
chr3L	4322844	4322860	-	0
chr3L	4364560	4364580	+	0.0512027054008186
chr3L	4367467	4367468	-	0.0357142857142857
chr3L	4420695	4420696	+	0
chr3L	4430220	4430221	+	0
chr3L	4435357	4435358	+	0
chr3L	4446573	4446579	+	0
chr3L	4447550	4447554	+	0
chr3L	4447668	4447669	+	0
chr3L	4459255	4459266	-	0
chr3L	4459506	4459507	-	0
chr3L	4460681	4460682	-	0
chr3L	4541191	4541215	-	0
chr3L	4552559	4552560	+	0
chr3L	4586571	4586572	-	0
chr3L	4592693	4592695	-	0
chr3L	4594632	4594642	-	0
chr3L	4595132	4595133	-	0
chr3L	4595484	4595486	-	0
chr3L	4596121	4596129	-	0
chr3L	4626730	4626753	+	0.0015527950310559
chr3L	4627712	4627722	+	0
chr3L	4627946	4627947	+	0
chr3L	4628095	4628096	+	0.0713804713804713
chr3L	4628161	4628162	+	0
chr3L	4628182	4628183	+	0
chr3L	4629332	4629333	+	0
chr3L	4629425	4629429	+	0
chr3L	4848852	4848854	-	0
chr3L	4896859	4896860	+	0
chr3L	4897055	4897056	+	0
chr3L	4897112	4897116	+	0.050314465408805
chr3L	4898391	4898392	+	0
chr3L	5028110	5028111	+	0
chr3L	5125927	5125928	-	0.210409745293466
chr3L	5126077	5126082	-	0
chr3L	5126311	5126322	-	0.00324675324675325
chr3L	5129475	5129479	+	0.161038961038961
chr3L	5138782	5138783	-	0.105050505050505
chr3L	5139135	5139144	-	0
chr3L	5145786	5145787	+	0
chr3L	5147752	5147756	+	0
chr3L	5154234	5154236	-	0
chr3L	5154436	5154442	-	0
chr3L	5154483	5154513	-	0.0166233766233766
chr3L	5154574	5154591	-	0.0189075630252101
chr3L	5155712	5155713	-	0
chr3L	5339007	5339013	-	0
chr3L	5353308	5353317	+	0
chr3L	5353342	5353346	+	0
chr3L	5356385	5356387	-	0
chr3L	5359541	5359542	+	0
chr3L	5531939	5531955	-	0
chr3L	5554322	5554324	-	0
chr3L	5554678	5554680	-	0
chr3L	5569942	5569943	-	0
chr3L	5591819	5591859	-	0.00332080200501253
chr3L	5597076	5597077	-	0
chr3L	5643613	5643614	+	0
chr3L	5743243	5743244	-	0
chr3L	5752733	5752734	+	0
chr3L	5753208	5753209	+	0
chr3L	5755119	5755120	-	0
chr3L	5756339	5756359	-	0.00974025974025974
chr3L	5756727	5756748	-	0
chr3L	5756842	5756844	-	0
chr3L	5757697	5757701	-	0
chr3L	5758963	5758964	+	0
chr3L	5768654	5768658	+	0
chr3L	5768721	5768725	+	0
chr3L	5774911	5774912	+	0
chr3L	5777543	5777576	-	0.0145699418426691
chr3L	5779591	5779593	-	0
chr3L	5779766	5779772	-	0
chr3L	5784988	5784989	-	0
chr3L	5785154	5785157	-	0
chr3L	5785477	5785479	-	0
chr3L	5786335	5786336	-	0
chr3L	5787250	5787253	-	0
chr3L	5790781	5790784	-	0
chr3L	5793523	5793526	-	0
chr3L	5803803	5803806	-	0
chr3L	5892651	5892652	+	0
chr3L	5893982	5893983	-	0
chr3L	5925029	5925040	-	0
chr3L	5925106	5925108	-	0
chr3L	6049643	6049644	+	0
chr3L	6056014	6056015	-	0
chr3L	6069149	6069150	+	0
chr3L	6088089	6088090	+	0.381818181818182
chr3L	6123523	6123528	-	0
chr3L	6123604	6123631	-	0
chr3L	6126130	6126137	-	0
chr3L	6127849	6127857	-	0
chr3L	6127928	6127939	-	0
chr3L	6128373	6128381	-	0
chr3L	6132456	6132457	-	0
chr3L	6166950	6166951	-	0
chr3L	6176358	6176379	-	0
chr3L	6186183	6186187	-	0
chr3L	6188831	6188846	+	0.00688311688311689
chr3L	6189236	6189240	+	0
chr3L	6189340	6189365	+	0.00145454545454545
chr3L	6197047	6197048	-	0
chr3L	6199788	6199790	-	0
chr3L	6199912	6199927	-	0
chr3L	6199953	6199959	-	0
chr3L	6200174	6200179	-	0
chr3L	6200601	6200627	-	0.00411902911902912
chr3L	6323053	6323068	-	0
chr3L	6398031	6398032	+	0
chr3L	6436802	6436805	+	0
chr3L	6481536	6481556	-	0
chr3L	6601638	6601658	+	0
chr3L	6682610	6682612	-	0
chr3L	6684120	6684122	-	0
chr3L	6684462	6684464	-	0.183838383838384
chr3L	6685038	6685039	-	0
chr3L	6704160	6704161	+	0.0363636363636363
chr3L	6723855	6723856	-	0
chr3L	6737622	6737624	-	0
chr3L	6738660	6738662	-	0.0196078431372549
chr3L	6774271	6774272	+	0
chr3L	6784548	6784552	+	0
chr3L	6786999	6787000	+	0
chr3L	6787049	6787050	+	0
chr3L	6787078	6787083	+	0
chr3L	6787922	6787923	+	0
chr3L	6853806	6853808	-	0
chr3L	6905191	6905220	-	0
chr3L	6941625	6941629	+	0
chr3L	6942641	6942649	-	0
chr3L	6951199	6951203	-	0
chr3L	6962755	6962756	+	0
chr3L	6963303	6963316	+	0
chr3L	6966021	6966022	-	0
chr3L	6973015	6973035	-	0
chr3L	6973069	6973089	-	0.00350877192982457
chr3L	6973138	6973144	-	0.0275974025974026
chr3L	7046520	7046524	+	0
chr3L	7172539	7172540	+	0
chr3L	7227855	7227859	+	0
chr3L	7233619	7233620	-	0
chr3L	7233660	7233675	-	0.00451703972575115
chr3L	7233731	7233745	-	0
chr3L	7233823	7233852	-	0
chr3L	7234025	7234047	-	0
chr3L	7234358	7234359	-	0
chr3L	7235332	7235339	+	0
chr3L	7236045	7236054	+	0
chr3L	7236192	7236193	+	0
chr3L	7238960	7238963	-	0
chr3L	7243892	7243896	-	0
chr3L	7314320	7314322	-	0
chr3L	7314359	7314361	-	0
chr3L	7316483	7316489	-	0
chr3L	7317909	7317910	+	0
chr3L	7320689	7320691	-	0
chr3L	7321202	7321207	-	0
chr3L	7321543	7321547	-	0
chr3L	7321647	7321673	-	0
chr3L	7321756	7321757	-	0
chr3L	7321890	7321894	-	0
chr3L	7321941	7321944	-	0
chr3L	7328277	7328280	-	0
chr3L	7328318	7328319	-	0
chr3L	7347704	7347720	-	0
chr3L	7355341	7355345	+	0
chr3L	7355618	7355619	+	0
chr3L	7358685	7358702	-	0
chr3L	7359049	7359051	-	0
chr3L	7359153	7359155	-	0
chr3L	7360013	7360015	-	0
chr3L	7365456	7365457	+	0
chr3L	7365504	7365514	+	0
chr3L	7365552	7365553	+	0
chr3L	7365702	7365715	+	0
chr3L	7365997	7365998	+	0
chr3L	7366653	7366654	+	0
chr3L	7374980	7374995	+	0
chr3L	7375033	7375034	+	0
chr3L	7376984	7376996	+	0
chr3L	7377261	7377265	+	0
chr3L	7377520	7377521	+	0
chr3L	7378457	7378477	+	0
chr3L	7383722	7383723	+	0
chr3L	7428037	7428038	-	0
chr3L	7447556	7447560	+	0.0245470485096435
chr3L	7499332	7499334	-	0
chr3L	7510176	7510177	+	0
chr3L	7518667	7518668	+	0
chr3L	7520685	7520686	+	0
chr3L	7527174	7527192	+	0.0272744983440483
chr3L	7634720	7634721	-	0
chr3L	7647825	7647827	-	0
chr3L	7701238	7701239	-	0
chr3L	7706661	7706662	-	0
chr3L	7802436	7802438	-	0
chr3L	7802884	7802886	-	0
chr3L	7802925	7802930	-	0
chr3L	7809037	7809061	-	0
chr3L	7809487	7809498	-	0
chr3L	7819324	7819331	-	0
chr3L	7847485	7847487	-	0
chr3L	7854942	7854944	-	0
chr3L	7968773	7968776	-	0.125730994152047
chr3L	7972683	7972684	+	0
chr3L	7973634	7973648	+	0
chr3L	7973750	7973751	+	0
chr3L	7973994	7974030	+	0
chr3L	8017194	8017195	+	0
chr3L	8039983	8039984	+	0
chr3L	8040678	8040708	+	0
chr3L	8043470	8043474	+	0
chr3L	8045472	8045473	+	0
chr3L	8071477	8071478	+	0
chr3L	8086431	8086432	+	0
chr3L	8103484	8103499	+	0
chr3L	8109019	8109022	-	0
chr3L	8110834	8110835	+	0
chr3L	8111268	8111269	+	0
chr3L	8111640	8111641	+	0
chr3L	8111701	8111719	+	0
chr3L	8112249	8112264	+	0
chr3L	8114470	8114474	+	0
chr3L	8121146	8121207	+	0
chr3L	8123110	8123129	+	0
chr3L	8191298	8191317	+	0
chr3L	8196368	8196386	+	0.0071433209948698
chr3L	8211539	8211547	-	0
chr3L	8212069	8212087	-	0
chr3L	8290246	8290250	+	0
chr3L	8292921	8292940	-	0
chr3L	8301298	8301300	-	0
chr3L	8301957	8301972	-	0
chr3L	8302021	8302041	-	0
chr3L	8303672	8303677	-	0
chr3L	8318956	8318959	+	0
chr3L	8320113	8320137	+	0
chr3L	8333432	8333433	+	0
chr3L	8334432	8334436	+	0
chr3L	8334971	8334987	+	0
chr3L	8337416	8337432	+	0
chr3L	8338877	8338878	-	0
chr3L	8343130	8343150	+	0.00169491525423728
chr3L	8397257	8397258	-	0
chr3L	8421171	8421175	+	0
chr3L	8426456	8426458	-	0
chr3L	8426583	8426584	-	0
chr3L	8432414	8432418	-	0
chr3L	8433058	8433066	-	0
chr3L	8433390	8433411	-	0.00317274776655256
chr3L	8433692	8433711	-	0
chr3L	8434150	8434152	-	0
chr3L	8434651	8434652	-	0
chr3L	8434823	8434824	-	0.0338983050847457
chr3L	8444953	8444966	+	0
chr3L	8464681	8464682	+	0
chr3L	8513297	8513298	+	0
chr3L	8528074	8528078	+	0
chr3L	8530311	8530315	+	0
chr3L	8530353	8530354	+	0
chr3L	8561134	8561154	+	0.0081453634085213
chr3L	8569146	8569165	-	0.00516779968624073
chr3L	8594804	8594825	+	0
chr3L	8594894	8594895	+	0
chr3L	8595346	8595362	+	0
chr3L	8595386	8595395	+	0
